id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
21026927,"Chalet in the City. Tabor, Laurelhurst, Providence",41005280,Jonathan,,North Tabor,45.52538950873279,-122.61413674905612,Entire home/apt,88,2,7,2018-01-02,1.69,1,172
21029021,Private apartment with all new furnishings,7902031,Jessica,,Piedmont,45.56915522345289,-122.67663932688401,Entire home/apt,110,2,7,2018-01-21,2.56,1,301
21036068,"Creston Townhouse, a peaceful retreat in the city",682575,Kivett,,Creston-Kenilworth,45.497119038883405,-122.61982143526276,Entire home/apt,219,1,32,2018-01-29,7.68,1,283
21039971,Marvelous Sunny Mississippi Apartment AC,477663,Joelle,,Overlook,45.551891616102814,-122.68121266117892,Entire home/apt,56,14,1,2018-02-01,1,2,37
21041954,Cozy Private Apartment,8991413,Fanny,,Sunnyside,45.51770497006835,-122.62098762076387,Entire home/apt,80,2,10,2018-01-07,3.66,1,64
21042976,Hip new private apartment near Division St,35880460,Natalie,,Richmond,45.5052047410243,-122.62275874391572,Entire home/apt,90,1,11,2018-01-13,2.80,1,78
21046136,Little Backyard Cottage,7391129,Wallis,,Arbor Lodge,45.5698563880517,-122.68493804040362,Entire home/apt,85,2,22,2018-02-04,5.04,1,103
21048028,Elegant ensuite master bedroom with private bath,12992163,Timi,,Hillside,45.53059159568309,-122.71263908493422,Private room,120,2,1,2018-01-29,1,3,37
21052140,Master Suite Hawthorne/Division Dining Area!,1096266,TaMAra,,Richmond,45.50640108205756,-122.61493165156432,Private room,38,1,3,2018-01-08,2.50,3,24
21068186,North Portland Room in Clean and Cozy Home,11211267,Melissa,,Bridgeton,45.601325597127094,-122.66218117317888,Private room,45,1,1,2017-10-08,0.24,1,88
21068474,"Swanky, Upscale Victorian House",14695851,Kelly,,Humboldt,45.557460443825065,-122.66778695222396,Entire home/apt,150,3,3,2017-12-31,1.20,1,181
21069940,Sweet Purple Room in Big House off Sandy Boulevard,56920314,Krista,,Rose City Park,45.54515801860944,-122.59999199180618,Private room,40,2,20,2018-01-22,4.69,1,78
21073271,Modern apt in downtown Portland,150776003,Joseph,,Northwest District,45.5239010932777,-122.68669893215734,Entire home/apt,160,1,17,2018-01-22,3.89,1,336
21082334,Spacious+Modern Apt near Dekum Triangle/Transit,15483088,Jeff & Madison,,Woodlawn,45.575887549350625,-122.65148536248097,Entire home/apt,90,2,27,2018-02-02,6.33,1,279
21082376,North Portland/St. Johns Getaway!,23832158,Kevin & Katelynn,,Portsmouth,45.58703524160508,-122.71471480164557,Entire home/apt,200,3,0,,,2,0
21083309,Mid-Century Historic Alameda Area House,76632829,Linda,,Alameda,45.548977901859814,-122.63305465848312,Entire home/apt,175,3,6,2018-01-16,1.45,1,104
21093751,Walkable Hillsdale Studio Suite,152079044,Emma,,Hillsdale,45.48050575957247,-122.6958865838305,Entire home/apt,64,1,12,2018-01-30,2.95,1,119
21096045,Cozy Basement Apartment,13240293,Sierra,,Woodlawn,45.56940520241618,-122.6593755465835,Entire home/apt,50,1,43,2018-02-05,9.63,1,70
21099007,The PDX Historic Hideaway,5589650,Lauren,,Northwest District,45.52992125410922,-122.68997433547564,Entire home/apt,92,5,1,2017-10-09,0.24,1,0
21106598,4 level Close-in Euro Townhouse near Everything,95921573,Terence,,Overlook,45.5562583093814,-122.68309059033598,Entire home/apt,99,2,4,2018-01-07,1.01,3,276
21108971,Beautiful Spacious Home in Restaurants Heaven,77202436,Claire,,Mt. Tabor,45.506262601937436,-122.60668839834207,Entire home/apt,110,2,1,2018-01-07,0.91,2,26
21110712,Tabor duplex,32729266,Nicole,,Mt. Tabor,45.52232750244152,-122.59919690984162,Private room,160,1,1,2017-10-04,0.23,1,0
21110810,Mid Century Sanctuary Shared,9078003,Veronika,,King,45.56542053284665,-122.66341960196877,Private room,45,1,0,,,3,365
21111382,Private room in the SE ( near Belmont ),25502893,Ziggy,,Buckman,45.51805487609986,-122.63731584949471,Private room,48,1,6,2017-12-10,1.40,1,0
21113829,House Next Door @ Travelers’ House,13604254,Travelers' House,,Humboldt,45.55923144560611,-122.67524143170499,Entire home/apt,300,3,0,,,9,60
21124475,Portland 2 Room's With A View,152370741,Ryan & Lori,,Southwest Hills,45.49562179856833,-122.70798063665752,Private room,60,1,3,2017-11-05,0.72,3,80
21124910,Beautiful Arbor Lodge Home,152374432,Niki,,Arbor Lodge,45.57296565119757,-122.68101107926788,Entire home/apt,75,2,7,2018-01-14,1.93,1,333
21125352,Japanese,4869959,Tomoko,,Kenton,45.58086522971312,-122.68968016990452,Private room,65,2,0,,,1,177
21126727,Room MF,50332020,Moussa,,Lents,45.46852313306669,-122.5723273134378,Shared room,30,1,8,2017-10-23,1.86,4,236
21134580,NW 23rd Ave Modern Daylight Basement Apartment,119861126,Ivett,,Northwest District,45.53228317192328,-122.69875803502642,Entire home/apt,125,2,8,2018-01-13,2.07,1,345
21135547,"Upstairs Studio: kitchenette, private bathroom",1030342,Shannon,,Foster-Powell,45.496165107798454,-122.600387579349,Private room,60,2,2,2017-11-30,0.52,1,334
21137095,Central City Dutch Colonial,28709831,Cornelius,,Eliot,45.5448115098492,-122.66473024764626,Private room,100,1,0,,,1,87
21140503,"Mt Views, Forest Hiking and Urban Convenience",8986777,Heidi,,Northwest District,45.536449946255196,-122.71844293892174,Entire home/apt,80,1,6,2018-01-22,1.37,1,59
21140863,旅行者的温暖家,51027593,飞,,Centennial,45.50674654719112,-122.50924179485324,Private room,22,10,5,2017-11-03,1.17,1,0
21142380,Portland Room With A View,152370741,Ryan & Lori,,Southwest Hills,45.49462225717914,-122.70710579774294,Private room,75,1,3,2018-01-14,0.73,3,82
21151435,Super Cute SE Flat! Walk Score 90 & Dog Friendly!,111978787,Lucy,,Buckman,45.51719795080778,-122.65055436509206,Entire home/apt,129,2,13,2018-01-21,3.15,1,31
21151788,"Down to Earth Luxury, Family Friendly & Close In!",50153721,Amelia,,Irvington,45.53954382790174,-122.64342010564476,Entire home/apt,550,2,4,2018-01-01,1.58,1,199
21153534,Cozy Portland Cape Cod,5341424,Sue,,Reed,45.483530810755795,-122.62900986693197,Entire home/apt,125,2,0,,,3,1
21155236,Cozy Loft Studio,7634865,Claire,,Woodstock,45.486518259705825,-122.61168668497977,Entire home/apt,65,2,4,2018-02-05,4,1,134
21157017,Tree Hill Rest Stop- Hwy 10,152676915,Lauren,,Bridlemile,45.4859230368339,-122.71810206538898,Private room,55,1,0,,,1,0
21163378,Cozy Oasis For Lone Traveler,149496293,Barbara,,Montavilla,45.51297396636561,-122.57657929592035,Private room,30,1,42,2018-01-29,10.00,2,8
21172663,Cozy Piedmont Home near Alberta,8193204,,,Piedmont,45.5676591757447,-122.6655946020202,Entire home/apt,70,2,3,2018-01-17,1.11,1,2
21175761,Portland Whole House,152370741,Ryan & Lori,,Southwest Hills,45.49544594473423,-122.70647426119928,Entire home/apt,600,4,2,2018-02-06,0.80,3,76
21178091,The Overlook Mini-Studio,15622775,Melissa,,Overlook,45.55789429756446,-122.68158694820332,Entire home/apt,65,2,10,2018-01-25,3.13,3,65
21178782,River front Marina,36355496,Dayse,,Portland Downtown,45.50805519849138,-122.67344537151341,Private room,70,1,5,2017-12-17,1.29,1,0
21183714,Staying in St Johns,141958226,Shiloh,,St. Johns,45.591231598821246,-122.7321621019402,Private room,77,1,0,,,1,179
21186833,Mid-Century Bungalow In Great Neighborhood,9820174,Kit,,Kenton,45.58058186873178,-122.68794332597882,Entire home/apt,70,2,4,2017-11-25,1.30,1,77
21186901,Concordia Retreat,6589054,Linda,,Concordia,45.56786444928627,-122.63402109490539,Private room,80,2,7,2018-01-20,1.75,1,363
21187329,The University Park Art House,45434894,Leah,,University Park,45.576136668342706,-122.72097081530141,Entire home/apt,125,2,3,2018-01-14,1.08,1,254
21189520,Cozy Studio Apartment in The Pearl,99206107,Katie,,Pearl,45.531773654087466,-122.68521386218428,Entire home/apt,89,1,25,2018-01-02,6.30,1,0
21191143,Historic Victorian Home Off Hip Mississippi Ave!,55583208,Angela,,Boise,45.54715683786615,-122.67589535649148,Entire home/apt,95,2,14,2018-02-03,3.41,2,84
