id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
3835937,Close to downtown Portland ,19756066,Randal,,Sullivan's Gulch,45.534072494534335,-122.63681944254257,Private room,77,1,164,2017-02-05,5.41,1,315
6106997,"LOCATION NE! ""Mt Hood"" : King bed",17261537,Ian & Sharmil,,Sullivan's Gulch,45.534607541068695,-122.64704017014758,Private room,65,1,133,2017-02-08,6.28,7,336
5794291,Private suites near it all- Room #6,3029738,Phil,,Sullivan's Gulch,45.53320350353561,-122.64716939632908,Private room,100,1,96,2017-01-23,4.92,6,307
13031007,Best Neighborhood--3 Bed Apartment,636668,Sara Osheroff,,Sullivan's Gulch,45.53441302977561,-122.63640379255605,Entire home/apt,95,2,27,2017-01-28,3.25,1,336
2241274,Grant Park Bungalow,11446106,Logan,,Sullivan's Gulch,45.535017536382696,-122.63585949975216,Entire home/apt,420,2,23,2016-08-14,0.76,1,126
4209765,Oregon  Convention Center,1770933,Anastasia,,Sullivan's Gulch,45.534082456301356,-122.64457253984617,Private room,52,2,99,2017-01-29,3.49,2,353
15358320,Bohemian Escape,78494301,Pamela,,Sullivan's Gulch,45.531947155844534,-122.64029936310229,Private room,65,2,5,2017-01-01,1.44,1,164
10885290,NE BUNK-HOUSE : Queen Bunk - TOP,17261537,Ian & Sharmil,,Sullivan's Gulch,45.53453280558688,-122.64920005408368,Shared room,47,1,57,2017-02-04,4.55,7,324
5134256,Private suites near it all- Room #4,3029738,Phil,,Sullivan's Gulch,45.53244641500298,-122.64712074051013,Private room,70,1,150,2017-01-25,6.22,6,316
11459090,Lloyd / Convention Center Modern Charmer,470854,Lydia,,Sullivan's Gulch,45.53243241860858,-122.63816332925705,Entire home/apt,175,3,4,2016-10-24,0.60,2,0
6690925,Cozy APT in center Portland Oregon,34951548,Nicole,,Sullivan's Gulch,45.53277110199718,-122.64867293633961,Private room,35,5,1,2015-06-15,0.05,1,0
4000140,Heart of Portland! Adorable studio.,20738963,Jodi,,Sullivan's Gulch,45.534639223742865,-122.64564428618688,Entire home/apt,60,2,112,2017-01-24,3.79,1,141
5133946,Private suites near it all- Room #3,3029738,Phil,,Sullivan's Gulch,45.53363099205499,-122.64673826680648,Private room,100,1,133,2017-01-23,5.48,6,312
3635579,Spacious Room & Private Bath,274455,Eugenia,,Sullivan's Gulch,45.53265914822766,-122.64762267807183,Private room,85,2,144,2017-02-05,4.63,1,329
13962174,Quiet room near Convention Center/Downtown PDX,470854,Lydia,,Sullivan's Gulch,45.531831010041415,-122.63755147686865,Private room,60,2,3,2016-08-10,0.47,2,0
14505032,"New & Nearby Convention Center (2bd, 1bth)",45410272,Omar & Amanda,,Sullivan's Gulch,45.531143252030645,-122.64459314734712,Entire home/apt,100,1,53,2017-02-05,10.39,1,102
4918034,Private suites near it all- Room #2,3029738,Phil,,Sullivan's Gulch,45.531547488045106,-122.64773026983188,Private room,100,1,120,2017-01-21,4.87,6,291
9260956,NE Getaway for the Creative Type,4547203,David,,Sullivan's Gulch,45.53255954833476,-122.63718685784869,Entire home/apt,115,2,17,2016-10-30,1.71,1,0
10907864,NE BUNK-HOUSE : Queen Bunk - BOTTOM,17261537,Ian & Sharmil,,Sullivan's Gulch,45.533849296431576,-122.64628970646717,Shared room,47,1,52,2017-01-22,4.23,7,342
6019539,Private Suites near it all- Room #7,3029738,Phil,,Sullivan's Gulch,45.53234935763888,-122.648545355637,Private room,110,1,74,2017-01-24,6.79,6,291
7547444,Near Oregon Convention Center,1770933,Anastasia,,Sullivan's Gulch,45.53374242166324,-122.646341156022,Private room,47,1,111,2017-02-05,5.94,2,342
3678338,Portland's best kept secret...,1795731,Matt,,Sullivan's Gulch,45.534496557120086,-122.64065986853726,Entire home/apt,59,2,98,2017-01-08,3.16,1,262
4917894,Private suite near it all- Room #1,3029738,Phil,,Sullivan's Gulch,45.53244129600806,-122.64847211548911,Private room,100,1,126,2017-01-24,5.02,6,315
2910295,Sullivan's Gulch New 1 BR apartment,14867883,Ann,,Sullivan's Gulch,45.53254537169056,-122.64750626151871,Entire home/apt,95,1,103,2017-01-22,3.10,1,337
12819993,Adorable Bedroom in NE Portland,15661721,Alison,,Sullivan's Gulch,45.53109153245116,-122.6426632924222,Private room,70,1,0,,,1,0
6765698,Inner North East Basement Apartment,21178351,Andrew,,Sullivan's Gulch,45.53511002856977,-122.63633702423077,Entire home/apt,126,2,61,2017-02-03,4.52,1,61
14780717,Pension Portlandia: Close in Convenience,5670387,David And Debra,,Sullivan's Gulch,45.53480144925303,-122.64235569791191,Entire home/apt,95,1,5,2017-01-07,2.59,1,280
15859327,Laurelhurst English Tudor w/hot tub at Max Stop,6600557,Ashley,,Hollywood,45.53304079477101,-122.62125593761475,Entire home/apt,290,5,1,2016-12-30,0.71,2,13
1850556,The Nest,9663989,Laura,,Hollywood,45.53718499296221,-122.6234294258581,Entire home/apt,79,1,281,2017-01-22,7.64,1,312
14995423,The Vintage Getaway!,8926269,Lora,,Hollywood,45.53657680226102,-122.62109232792888,Private room,120,1,20,2017-01-15,4.14,1,179
6031121,Cozy stay in modern 1924 Craftsman,9388547,Arian,,Hollywood,45.53390430355006,-122.6161637858311,Private room,68,2,43,2016-12-28,2.06,1,355
4811271,Full home centrally located in NE Portland,11306582,Josh,,Hollywood,45.532665291193936,-122.61588799485443,Entire home/apt,175,3,2,2016-08-31,0.12,1,0
11474954,"Historic, family-friendly home",6969545,Brent,,Hollywood,45.53744858214149,-122.62422616165937,Entire home/apt,160,3,5,2016-11-25,0.64,1,0
14961205,NW Portland's Stairway to Heaven,17889445,Amy,,Hillside,45.52597038186349,-122.70988758279395,Private room,115,1,7,2017-02-05,1.62,1,80
15289907,Best of both worlds,4267438,Marco,,Hillside,45.52536316552898,-122.70722467851311,Entire home/apt,549,1,1,2017-01-15,1,1,361
15322591,"Paradise in Forest Park, Close to Downtown Shops!",4209393,Lisa,,Hillside,45.528486707996954,-122.71469510685735,Entire home/apt,109,2,7,2016-12-31,1.88,1,303
6951336,"City Lights, Hikes, Sites & Bites",36444548,Sharon,,Hillside,45.52596058013512,-122.70984069443831,Entire home/apt,125,2,5,2016-12-28,1.81,1,65
692488,Classic Northwest Villa,3541177,Jerry,,Hillside,45.52894889935936,-122.70707720778587,Entire home/apt,99,2,203,2017-01-16,3.80,1,338
1056736,Euro/Modern studio w/ own private entry & kitchen,5820535,Scott,,Hillside,45.525567611029395,-122.70706687727771,Private room,90,2,35,2016-10-08,0.76,1,7
14267365,NW Portland Hillside Hideaway Suite,8166871,Ed & Kyle,,Hillside,45.52282965245741,-122.72567764041939,Private room,89,1,20,2017-01-30,4.44,1,148
5869742,Private Studio Next to Forest Park,30478213,Wildwood Grotto - Ernie And Greg,,Hillside,45.52344104076037,-122.72259044658686,Entire home/apt,120,1,83,2016-11-14,4.05,1,365
8811960,Bedroom with bath and 2 beds,22562487,Cole,,Sylvan-Highlands,45.516754125770845,-122.72894110764051,Private room,68,2,2,2016-03-23,0.13,2,0
6055815,Sylvan Highlands Homestead Retreat,24453020,Kelly,,Sylvan-Highlands,45.51228265341979,-122.73680144500626,Entire home/apt,220,4,9,2016-08-10,0.45,1,0
9732892,"Quiet, convenient & comfortable!",22298379,Marcelo,,Sylvan-Highlands,45.51081014727332,-122.7356580487935,Entire home/apt,120,7,4,2017-01-29,0.31,1,38
4493001,Mad Court House - Private Apartment,22904946,Zoe And Sibyl,,Sylvan-Highlands,45.51449777411436,-122.7403523649971,Entire home/apt,120,2,46,2016-11-12,1.85,1,170
413956,"Beautiful, Clean 1920 NoPo Bungalow",1099616,Abraham,,Arbor Lodge,45.56715534705118,-122.67936585618527,Entire home/apt,159,3,111,2016-12-30,2.01,2,350
3220798,modern basement loft,15983140,Trent,,Arbor Lodge,45.57564244746569,-122.69871512913976,Entire home/apt,73,2,39,2016-11-01,1.20,1,274
7402080,Cozy Close-in North Portland Studio,2023949,Anna,,Arbor Lodge,45.570080242938765,-122.69306660341904,Entire home/apt,62,2,101,2017-01-15,5.57,1,181
13547073,Cute Basement Studio,3488471,"Jess, Steve, And Clem",,Arbor Lodge,45.57422698552792,-122.68535348415708,Entire home/apt,80,1,27,2016-10-30,3.65,1,0
13283504,Two bedrooms with private bath.,39022970,Ed & Ann,,Arbor Lodge,45.56832712775358,-122.68572735907794,Private room,100,2,5,2016-08-28,0.75,2,25
10673527,Sunny room near U of Portland,9464556,Gail,,Arbor Lodge,45.57518338619838,-122.70042953491172,Private room,54,2,48,2017-01-30,3.84,1,341
