id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
6106997,"LOCATION NE! ""Mt Hood"" : King bed",17261537,Ian & Sharmil,,Sullivan's Gulch,45.53449122,-122.646883,Private room,65,1,186,9/30/2017,6.4,6,323
20255879,Minimalist Midcentury Style 2 Bdrms in NE Location,11519048,Neena,,Sullivan's Gulch,45.5331496,-122.6435385,Entire home/apt,140,3,4,9/16/2017,3,1,0
16042773,Private Suites Near It All- Room #5,3029738,"Phil, Lauren And Merideth",,Sullivan's Gulch,45.53246806,-122.6477983,Private room,125,1,5,8/19/2017,0.51,6,0
20589868,"Chic, newly built studio!",147110815,Ayana,,Sullivan's Gulch,45.53378928,-122.632074,Entire home/apt,89,3,1,9/4/2017,1,1,68
15358320,Bohemian Escape,78494301,Pamela,,Sullivan's Gulch,45.53204823,-122.6412231,Private room,65,2,29,9/28/2017,2.55,1,174
6019539,Private Suites near it all- Room #7,3029738,"Phil, Lauren And Merideth",,Sullivan's Gulch,45.53191898,-122.6484275,Private room,140,1,144,9/16/2017,7.66,6,338
4209765,Oregon  Convention Center,1770933,Anastasia,,Sullivan's Gulch,45.53333303,-122.6424807,Private room,52,2,129,9/28/2017,3.56,2,353
14505032,"New & Nearby Convention Center (2bd, 1bth)",45410272,Omar & Amanda,,Sullivan's Gulch,45.5308703,-122.6444632,Entire home/apt,100,1,127,9/25/2017,9.77,1,150
3635579,Spacious Room & Private Bath,274455,Eugenia,,Sullivan's Gulch,45.53277484,-122.648434,Private room,70,2,184,9/26/2017,4.71,1,347
13890963,IKEA sofa bed in upstairs apartment,10395369,Joseph,,Sullivan's Gulch,45.53365221,-122.6369508,Private room,25,1,3,9/24/2017,3,1,307
10907864,NE BUNK-HOUSE : Queen Bunk - BOTTOM,17261537,Ian & Sharmil,,Sullivan's Gulch,45.534176,-122.6469208,Shared room,47,1,93,9/16/2017,4.6,6,354
7547444,Near Oregon Convention Center,1770933,Anastasia,,Sullivan's Gulch,45.53223564,-122.6454249,Private room,47,1,174,9/28/2017,6.54,2,342
2910295,Sullivan's Gulch New 1 BR apartment,14867883,Ann,,Sullivan's Gulch,45.53383491,-122.6475915,Entire home/apt,95,2,138,9/19/2017,3.36,1,340
15164727,NE BUNK-HOUSE : Single bed - BOTTOM,17261537,Ian & Sharmil,,Sullivan's Gulch,45.53415375,-122.6484273,Shared room,47,1,71,9/27/2017,6.03,6,353
15164536,NE BUNK-HOUSE : Single bed - TOP,17261537,Ian & Sharmil,,Sullivan's Gulch,45.53393207,-122.6472055,Shared room,42,1,68,9/27/2017,5.44,6,342
19293810,Cute apartment close to everything in NE Portland,3434503,Ashley,,Sullivan's Gulch,45.53381162,-122.6459901,Entire home/apt,96,7,1,7/20/2017,0.39,1,186
12819993,Adorable Bedroom in NE Portland,15661721,Alison,,Sullivan's Gulch,45.53210669,-122.6444723,Private room,70,1,0,,,1,0
11459090,Lloyd / Convention Center Modern Charmer,470854,Lydia,,Sullivan's Gulch,45.53118342,-122.6367956,Entire home/apt,175,2,15,7/1/2017,1.03,1,0
3678338,Portland's best kept secret...,1795731,Matt,,Sullivan's Gulch,45.53273357,-122.6397249,Entire home/apt,59,2,124,9/29/2017,3.19,1,335
