id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
5794291,Private suites near it all- Room #6,3029738,Phil,,Sullivan's Gulch,45.533373135355866,-122.64823571872927,Private room,100,1,112,2017-03-19,5.23,6,338
15358320,Bohemian Escape,78494301,Pamela,,Sullivan's Gulch,45.532048225603695,-122.64122311847831,Private room,65,2,10,2017-03-28,1.86,1,159
15164536,NE BUNK-HOUSE : Single bed - TOP,17261537,Ian & Sharmil,,Sullivan's Gulch,45.53393206860909,-122.64720554334028,Shared room,42,1,26,2017-03-26,4.00,6,354
6106997,"LOCATION NE! ""Mt Hood"" : King bed",17261537,Ian & Sharmil,,Sullivan's Gulch,45.5344912173247,-122.64688297158196,Private room,65,1,150,2017-03-29,6.50,6,337
5134256,Private suites near it all- Room #4,3029738,Phil,,Sullivan's Gulch,45.53327352847426,-122.64687008708758,Private room,70,1,173,2017-03-21,6.65,6,340
5133946,Private suites near it all- Room #3,3029738,Phil,,Sullivan's Gulch,45.533866337340015,-122.64775700369785,Private room,100,1,154,2017-03-19,5.89,6,344
6690925,Cozy APT in center Portland Oregon,34951548,Nicole,,Sullivan's Gulch,45.53390003542872,-122.650292210428,Private room,35,5,1,2015-06-15,0.05,1,0
4000140,"Fully equipped, Private studio apartment,",20738963,Jodi,,Sullivan's Gulch,45.53331340012331,-122.64516932856453,Entire home/apt,60,2,121,2017-03-19,3.85,1,292
3678338,Portland's best kept secret...,1795731,Matt,,Sullivan's Gulch,45.53273356919601,-122.63972491079328,Entire home/apt,59,2,104,2017-03-31,3.16,1,283
7547444,Near Oregon Convention Center,1770933,Anastasia,,Sullivan's Gulch,45.532235639717626,-122.64542490867335,Private room,47,1,125,2017-03-30,6.07,2,331
14505032,"New & Nearby Convention Center (2bd, 1bth)",45410272,Omar & Amanda,,Sullivan's Gulch,45.53087029937938,-122.64446324120773,Entire home/apt,115,1,71,2017-04-05,10.14,1,79
13031007,Best Neighborhood--2 Bedrooom,636668,Sara Osheroff,,Sullivan's Gulch,45.534087490534844,-122.6366259278555,Entire home/apt,95,2,36,2017-04-01,3.53,1,333
12819993,Adorable Bedroom in NE Portland,15661721,Alison,,Sullivan's Gulch,45.532106685559235,-122.644472266018,Private room,70,1,0,,,1,0
10885290,NE BUNK-HOUSE : Queen Bunk - TOP,17261537,Ian & Sharmil,,Sullivan's Gulch,45.53396442759364,-122.64852666243107,Shared room,47,1,69,2017-03-31,4.78,6,363
3635579,Spacious Room & Private Bath,274455,Eugenia,,Sullivan's Gulch,45.53277483588532,-122.64843402190499,Private room,70,2,150,2017-03-26,4.54,1,322
6019539,Private Suites near it all- Room #7,3029738,Phil,,Sullivan's Gulch,45.53191898030711,-122.64842754117804,Private room,110,1,92,2017-03-18,7.19,6,306
11459090,Lloyd / Convention Center Modern Charmer,470854,Lydia,,Sullivan's Gulch,45.53118342392331,-122.63679555169614,Entire home/apt,175,2,6,2017-03-19,0.70,1,8
4209765,Oregon  Convention Center,1770933,Anastasia,,Sullivan's Gulch,45.53333303138804,-122.64248066028327,Private room,52,2,106,2017-03-30,3.51,2,351
3835937,Close to downtown Portland ,19756066,Randal,,Sullivan's Gulch,45.535099715106135,-122.63842295787813,Private room,77,1,183,2017-04-05,5.68,1,299
10907864,NE BUNK-HOUSE : Queen Bunk - BOTTOM,17261537,Ian & Sharmil,,Sullivan's Gulch,45.53417600078901,-122.64692082305606,Shared room,47,1,58,2017-04-02,4.08,6,349
9260956,NE Getaway for the Creative Type,4547203,David,,Sullivan's Gulch,45.53199202153487,-122.63751758894831,Entire home/apt,115,2,17,2016-10-30,1.44,1,0
14780717,Pension Portlandia: Close in Convenience,5670387,David And Debra,,Sullivan's Gulch,45.533818148185404,-122.64176599914155,Entire home/apt,95,1,12,2017-03-26,3.13,1,305
4917894,Private suite near it all- Room #1,3029738,Phil,,Sullivan's Gulch,45.53208834358765,-122.64674961230965,Private room,100,1,139,2017-03-14,5.15,6,332
2910295,Sullivan's Gulch New 1 BR apartment,14867883,Ann,,Sullivan's Gulch,45.533834911499476,-122.6475915017706,Entire home/apt,95,1,110,2017-03-19,3.13,1,333
15164727,NE BUNK-HOUSE : Single bed - BOTTOM,17261537,Ian & Sharmil,,Sullivan's Gulch,45.53415374734954,-122.6484272810357,Shared room,47,1,21,2017-03-25,3.64,6,353
4918034,Private suites near it all- Room #2,3029738,Phil,,Sullivan's Gulch,45.53327975880302,-122.64786231653146,Private room,100,1,140,2017-03-20,5.28,6,319
6031121,Private room modern 1924 Craftsman,9388547,Arian,,Hollywood,45.535768148128525,-122.61622198825988,Private room,68,2,48,2017-04-01,2.11,1,293
1850556,The Nest,9663989,Laura,,Hollywood,45.53679654660679,-122.62354832516398,Entire home/apt,80,1,293,2017-04-05,7.57,1,278
14995423,The Vintage Getaway!,8926269,Lora,,Hollywood,45.53757695466487,-122.6220366093606,Private room,120,1,24,2017-03-30,3.56,1,173
4811271,Full home centrally located in NE Portland,11306582,Josh,,Hollywood,45.53212972179269,-122.61576947017772,Entire home/apt,175,3,2,2016-08-31,0.10,1,0
14961205,NW Portland's Stairway to Heaven,17889445,Amy,,Hillside,45.52649365445863,-122.70887091687527,Private room,119,1,11,2017-03-19,1.76,1,70
6951336,"City Lights, Hikes, Sites & Bites",36444548,Sharon,,Hillside,45.525760598562925,-122.71160615045011,Entire home/apt,125,2,11,2017-03-24,2.36,1,55
692488,Classic Northwest Villa,3541177,Jerry,,Hillside,45.52752631570706,-122.70685139295804,Entire home/apt,99,2,209,2017-03-17,3.78,1,52
15289907,Best of both worlds,4267438,Marco,,Hillside,45.525359253707336,-122.7080137198179,Entire home/apt,499,1,3,2017-03-19,1.08,1,353
15322591,"Paradise in Forest Park, Close to Downtown Shops!",4209393,Lisa,,Hillside,45.52801835074487,-122.71467478481155,Entire home/apt,109,2,7,2016-12-31,1.24,1,295
1056736,Euro/Modern studio w/ own private entry & kitchen,5820535,Scott,,Hillside,45.524274229357,-122.70850863981786,Private room,90,2,35,2016-10-08,0.73,1,65
14267365,NW Portland Hillside Hideaway Suite,8166871,Ed & Kyle,,Hillside,45.52135676815572,-122.72579967896546,Private room,89,2,29,2017-03-26,4.53,1,70
4493001,Mad Court House - Private Apartment,22904946,Zoe And Sibyl,,Sylvan-Highlands,45.51228527935314,-122.738680534454,Entire home/apt,120,2,48,2017-03-18,1.79,1,158
8811960,Bedroom with bath and 2 beds,22562487,Cole,,Sylvan-Highlands,45.518820258272946,-122.72744648510994,Private room,68,2,2,2016-03-23,0.11,2,0
6055815,Sylvan Highlands Homestead Retreat,24453020,Kelly,,Sylvan-Highlands,45.51403407066716,-122.73724821875206,Entire home/apt,220,4,9,2016-08-10,0.41,1,0
6836685,MidCentury View Home - Pvt. Floor,2000049,Adam,,Sylvan-Highlands,45.51586069854444,-122.73664411238038,Private room,99,1,11,2015-11-23,0.50,1,180
9732892,"Quiet, convenient & comfortable!",22298379,Marcelo,,Sylvan-Highlands,45.51180329783527,-122.73568380262826,Entire home/apt,150,7,4,2017-01-29,0.27,1,49
17125465,Arbor Lodge Craftsman Bungalow,69066016,Gina,,Arbor Lodge,45.576518568648545,-122.69558207581817,Entire home/apt,110,1,2,2017-03-27,2,1,240
6939930,Greeley Manor Garden Suite 1,13611696,John,,Arbor Lodge,45.5763291842516,-122.69544563086484,Private room,49,1,37,2016-11-03,1.71,4,88
15411427,Arbor Lodge Guest House - Wanderer's Delight Room,76940848,Natasha,,Arbor Lodge,45.56857104560813,-122.69828592374854,Private room,55,2,5,2017-01-04,0.90,3,89
7292504,Saratoga Sweetness: cozy & quiet with private bath,36446072,Pamela,,Arbor Lodge,45.57294447654001,-122.6882270376268,Private room,61,1,52,2017-03-19,2.52,1,334
14031109,Peaceful garden bedroom in NoPo,23135284,Alyssa,,Arbor Lodge,45.575152646836095,-122.69758900667944,Private room,55,2,12,2016-09-20,1.37,1,0
7743660,Spacious Apartment in Arbor Lodge,20590539,Zach,,Arbor Lodge,45.56960819596304,-122.69311586861758,Entire home/apt,70,2,65,2017-03-19,3.24,1,221
17849874,Garden Bungalow,1391205,Clarissa,,Arbor Lodge,45.573260282576285,-122.68489417816963,Entire home/apt,150,3,0,,,2,261
15411232,Arbor Lodge Guest House - The Sun Room,76940848,Natasha,,Arbor Lodge,45.57052285948791,-122.69865204585341,Private room,55,2,2,2017-02-11,0.36,3,90
4840908,Portland-Plush KING/Private Bath,12807678,Tanja,,Arbor Lodge,45.57344395754349,-122.68774050520123,Private room,49,1,321,2017-04-05,11.66,3,158
758814,"Between ""hip and home"" (and park)!",3493601,Sandi,,Arbor Lodge,45.57285650986187,-122.69398476899397,Private room,75,2,70,2017-03-29,1.31,1,361
477845,The Garden Room in Arbor Lodge,1391205,Clarissa,,Arbor Lodge,45.57318394325989,-122.6853617030063,Private room,65,2,89,2016-11-14,1.55,2,193
13547073,Cute Basement Studio,3488471,"Jess, Steve, And Clem",,Arbor Lodge,45.57505443435403,-122.68675350633794,Entire home/apt,80,1,27,2016-10-30,2.90,1,0
15910855,Spacious studio convenient to Downtown PDX,20241996,Jeff,,Arbor Lodge,45.570862211843924,-122.6932924060432,Entire home/apt,77,1,27,2017-04-03,6.04,1,317
9310996,Suite by University of Portland,1034192,Tyler,,Arbor Lodge,45.57625550582561,-122.7074654076252,Private room,58,2,13,2016-10-10,1.10,1,88
9712130,Comfort and convenience with private bath.,39022970,Ed & Ann,,Arbor Lodge,45.56843756809522,-122.68499069732607,Private room,55,2,8,2016-10-09,0.76,2,125
13417668,Greeley Guesthouse,2050598,Jessica,,Arbor Lodge,45.56900426006124,-122.69315290454153,Private room,65,1,16,2017-04-02,1.61,1,362
13516828,North Portland House with Hot tub,66299573,Renae,,Arbor Lodge,45.57572325587746,-122.7047625211912,Entire home/apt,280,1,5,2016-12-04,0.58,1,0
14182636,Newly Remodled 2-BR Suite at Wilbur Haus! (NoPo),48263148,Ashley,,Arbor Lodge,45.567457490542076,-122.69422811292438,Entire home/apt,80,1,9,2017-03-28,7.71,1,90
17420304,Cool N. Portland basement apartment,76359228,Cate,,Arbor Lodge,45.56839644796125,-122.69639859379126,Entire home/apt,79,2,0,,,1,158
6885453,Beautiful Arbor Lodge Home,2488728,Isaac,,Arbor Lodge,45.57129568032759,-122.6992679523632,Entire home/apt,250,5,4,2015-11-29,0.19,1,0
13283504,Two bedrooms with private bath.,39022970,Ed & Ann,,Arbor Lodge,45.56743174777595,-122.68568938438877,Private room,100,2,5,2016-08-28,0.58,2,168
1918952,"Leafy, Private First Floor Getaway ",4452894,Aaron & Alicia (& Sylvia & Elijah),,Arbor Lodge,45.57297774649451,-122.68878514272822,Entire home/apt,95,1,26,2016-11-26,0.68,1,80
2220926,Bright Vintage Modern Home,927820,Adam,,Arbor Lodge,45.56899544607758,-122.68715908113879,Entire home/apt,135,1,13,2017-03-19,0.38,1,83
7309532,El Rancho,6010923,Nate,,Arbor Lodge,45.57102180716455,-122.6955630526277,Entire home/apt,100,4,0,,,1,0
7402080,Cozy Close-in North Portland Studio,2023949,Anna,,Arbor Lodge,45.56912900804547,-122.69096771212078,Entire home/apt,63,2,113,2017-03-31,5.64,1,225
9631880,Charming Hideaway in Arbor Lodge,596414,Travis,,Arbor Lodge,45.568283294301175,-122.68782958176205,Private room,46,2,6,2017-01-20,0.37,1,358
13300578,Your urban place minutes away from downtown,20046520,Sona (& Jeffrey),,Arbor Lodge,45.568696848145926,-122.69582259926345,Entire home/apt,120,5,1,2016-07-06,0.11,1,0
4483736,"Cozy, bright, spacious studio house",17225282,Jay,,Arbor Lodge,45.574104333853235,-122.690725201089,Entire home/apt,99,4,8,2015-07-27,0.28,1,56
4977675,Colorful Queen With a Private Bath,16017684,Jessie,,Arbor Lodge,45.566868670709326,-122.68448540822887,Private room,49,2,43,2017-03-17,1.73,1,167
12269002,Sweet North Portland bungalow.,66084059,Annie,,Arbor Lodge,45.574117915522365,-122.69466329916817,Entire home/apt,100,2,6,2016-11-26,0.65,1,0
3667598,Saratoga Guest Rm Downtown Portland,18602839,Lourds,,Arbor Lodge,45.57300913336028,-122.70121669934734,Private room,80,2,7,2016-09-30,0.32,1,365
9254568,The Craftsman on Curtis - 2bd + 1 den HM.,43717096,Ken,,Arbor Lodge,45.567880344690664,-122.69773333921914,Entire home/apt,120,1,103,2017-04-03,6.53,1,312
17348491,The Buffalo House-Brand New Portland Digs,36014626,Diego,,Arbor Lodge,45.574517405690344,-122.68809718702296,Entire home/apt,125,1,7,2017-04-02,7,1,74
13859584,Cozy basement suite in quiet Arbor Lodge home,5767401,Jocelyn,,Arbor Lodge,45.57094706882049,-122.68375879771928,Private room,45,2,31,2017-04-04,3.92,1,79
4512938,Bud & Breakfast Too!,13611696,John,,Arbor Lodge,45.575263803884674,-122.69612078369398,Private room,59,1,41,2017-03-29,1.49,4,356
8985911,"Brand New, Perfect Portland Pad",328095,Lisa & Stew,,Arbor Lodge,45.56766277340628,-122.68643865185092,Entire home/apt,110,1,88,2017-03-19,5.31,1,57
2569391,Portland-1000sf basement apt./queen,12807678,Tanja,,Arbor Lodge,45.572829207802904,-122.6888766140097,Entire home/apt,79,1,250,2017-04-03,6.91,3,139
10313299,Portland's Arbor Lodge one bed,52139625,Brian,,Arbor Lodge,45.572801673759784,-122.69864107145965,Entire home/apt,99,1,23,2017-03-18,1.67,1,298
14524327,Arbor Lodge Guest House - The Writer's Room,76940848,Natasha,,Arbor Lodge,45.57002728017698,-122.69958037941795,Private room,55,2,1,2016-10-23,0.18,3,90
5413214,Greeley Manor - 2 bedrooms,13611696,John,,Arbor Lodge,45.57488099433679,-122.69473260523964,Private room,109,1,3,2016-06-12,0.13,4,349
3584939,1920's Charmer in Arbor Lodge *just redecorated,7097644,Kelly,,Arbor Lodge,45.57168160688113,-122.6960172983989,Entire home/apt,120,2,48,2017-01-15,1.46,1,180
11236812,North Portland Bungalow,16297531,Jodie,,Arbor Lodge,45.57296125861691,-122.70173425570246,Entire home/apt,150,1,1,2016-04-07,0.08,1,0
2659449,Bud & Breakfast!,13611696,John,,Arbor Lodge,45.57510644568152,-122.69639323827161,Private room,59,1,40,2017-03-19,1.23,4,82
14077766,Urban Wine Cellar Getaway,8121574,Shirley,,Arbor Lodge,45.56635741624427,-122.69281608305357,Entire home/apt,95,2,18,2017-03-17,2.20,1,169
10673527,Sunny room near U of Portland,9464556,Gail,,Arbor Lodge,45.5769463218082,-122.7017839427415,Private room,54,2,53,2017-03-27,3.68,1,90
3230208,"3200' home -2 Kings, Queen, Single",12807678,Tanja,,Arbor Lodge,45.57287967871467,-122.68923270582385,Entire home/apt,295,2,12,2016-08-21,0.35,3,179
3220798,modern basement loft,15983140,Trent,,Arbor Lodge,45.576419302568326,-122.69857219443642,Entire home/apt,73,2,39,2017-03-11,1.13,1,241
11134954,Artist loft in Arbor Lodge,57864996,Scott,,Arbor Lodge,45.57462195966699,-122.69200854819513,Entire home/apt,90,3,27,2017-03-28,2.52,1,276
67532,Friendly Room in N. Portland,333173,Kathy,,Arbor Lodge,45.57099939213224,-122.68367773356717,Private room,50,1,99,2017-03-01,1.32,1,360
5513323,Cozy Room in Historic NoPo Home,28598877,Ian,,Arbor Lodge,45.57469895288517,-122.68454434430275,Private room,50,1,87,2017-03-19,3.90,1,66
16785654,Sleep Easy: King Bed with Washer/Dryer and A/C,111513126,Jeff & Ritchell,,Arbor Lodge,45.57487660910786,-122.6801552793631,Entire home/apt,75,2,2,2017-03-24,2,1,44
7564968,"Cozy, Private & Modern Alberta Arts Studio",35835651,Jacob And Tien,,King,45.55816920280634,-122.65347176717714,Entire home/apt,85,3,65,2017-04-03,3.20,1,58
8185755,Alberta Pondside Garden Cottage,963194,Carolyn,,King,45.556602088479785,-122.65309902111612,Entire home/apt,110,3,53,2017-03-30,2.75,2,160
16231539,Comfortable and quiet room in Alberta Arts,21534198,Jacob,,King,45.554927992490676,-122.65516903642524,Private room,40,1,0,,,1,0
15805556,Beautiful One Bedroom in the Heart of NE,1910051,Carrie,,King,45.55225048706604,-122.66347856977073,Private room,37,14,0,,,1,66
4787434,Private Unit and Kitchen on Alberta,24679684,Adam,,King,45.55983506377841,-122.65887865450009,Entire home/apt,88,1,117,2017-03-20,4.45,1,156
14237288,Modern Dwelling in NE PDX,7366388,Chrissie And Su,,King,45.55878057559803,-122.66005821335708,Entire home/apt,105,1,13,2017-04-06,4.29,1,291
11607774,Two-Story Room Chic Skinny Home w/Private Ent/bath,12877298,Irina,,King,45.552677365579406,-122.65974878491575,Private room,94,2,94,2017-04-01,7.34,1,327
1103529,The Hen House: Private unit in NE ,6060622,Norah,,King,45.55012054919667,-122.66032892948039,Entire home/apt,75,1,177,2017-04-06,3.69,1,274
7240346,Private Modern Dwelling,2186477,Skye,,King,45.56236275574781,-122.66331342628764,Entire home/apt,87,2,54,2017-04-03,3.02,1,241
6052917,"Comfy, Light-filled Room With Charm",2828004,Lota,,King,45.56419296559852,-122.66031644776625,Private room,52,2,33,2016-11-16,1.38,1,60
12496276,Charming House in Arts District,67666383,Alice,,King,45.5577893724429,-122.65178152988652,Entire home/apt,155,3,2,2016-07-09,0.22,1,0
3510045,Bright Plant Filled Studio,17672821,Peter & Alea,,King,45.5547468419973,-122.6546774365763,Entire home/apt,90,2,165,2017-03-20,4.97,1,318
677865,Lovely Art Filled Close-in Bungalow,1972773,Cynthia,,King,45.56515664686665,-122.65770286208614,Private room,58,1,100,2017-03-26,1.83,2,331
12508461,Alberta Arts retro fun studio apt.,45543392,Melissa,,King,45.560292937273985,-122.6584303056283,Entire home/apt,80,1,66,2017-04-03,6.45,1,307
16705483,Private Room and Bathroom near Alberta,7057156,Eduardo,,King,45.56515844558577,-122.65775536461304,Private room,70,1,4,2017-03-30,4,1,363
497949,Food Lovers Dream in Inspired House,2458289,Emily,,King,45.55212041206038,-122.65893098300995,Private room,88,2,117,2017-03-28,2.03,2,356
506327,Lovely Art Filled Inner-NE Bungalow,1972773,Cynthia,,King,45.56393532003258,-122.65790692816581,Private room,58,1,141,2017-03-20,2.44,2,307
5407431,The Petite Bali 1BR in hip cool NEPO,27930414,Timothy,,King,45.55106423919697,-122.6621680219694,Private room,67,1,224,2017-04-02,8.91,6,319
16345946,Relaxing santuary in inner NE Portland,4955204,Erin,,King,45.56551314620879,-122.65634866697062,Private room,65,2,1,2017-01-10,0.34,1,90
233514,Alberta Arts Two Bedroom Bungalow: 420 Friendly,1222481,David,,King,45.55857444642949,-122.65265313944688,Entire home/apt,149,3,4,2017-02-28,0.69,1,76
