id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
2910295,Sullivan's Gulch New 1 BR apartment,14867883,Ann,,Sullivan's Gulch,45.53383491,-122.6475915,Entire home/apt,95,2,142,10/15/2017,3.35,1,354
15164536,NE BUNK-HOUSE : Single bed - TOP,17261537,Ian & Sharmil,,Sullivan's Gulch,45.53393207,-122.6472055,Shared room,42,1,72,11/7/2017,5.2,7,360
21554080,Spacious/Elegant perfect location home,156726257,Ron,,Sullivan's Gulch,45.53305188,-122.6476861,Entire home/apt,150,2,0,,,1,235
12819993,Adorable Bedroom in NE Portland,15661721,Alison,,Sullivan's Gulch,45.53210669,-122.6444723,Private room,70,1,0,,,1,0
3635579,Spacious Room & Private Bath,274455,Eugenia,,Sullivan's Gulch,45.53277484,-122.648434,Private room,65,1,190,11/1/2017,4.71,1,359
10907864,NE BUNK-HOUSE : Queen Bunk - BOTTOM,17261537,Ian & Sharmil,,Sullivan's Gulch,45.534176,-122.6469208,Shared room,47,1,98,10/29/2017,4.55,7,362
4209765,Oregon  Convention Center,1770933,Anastasia,,Sullivan's Gulch,45.53333303,-122.6424807,Private room,52,2,133,10/14/2017,3.54,2,362
15910175,NE private modern garden apartment,103214448,Bianca,,Sullivan's Gulch,45.53444632,-122.6452487,Entire home/apt,77,1,50,11/7/2017,9.93,1,323
16042773,Private Suites Near It All- Room #5,3029738,"Phil, Lauren And Merideth",,Sullivan's Gulch,45.53246806,-122.6477983,Private room,125,1,6,10/22/2017,0.54,6,0
19293810,Cute apartment close to everything in NE Portland,3434503,Ashley,,Sullivan's Gulch,45.53381162,-122.6459901,Entire home/apt,96,7,1,7/20/2017,0.26,1,226
13890963,IKEA sofa bed in upstairs apartment,10395369,Joseph,,Sullivan's Gulch,45.53365221,-122.6369508,Private room,25,1,6,10/28/2017,3,1,315
6122852,"LOCATION NE ""Willamette"" Queen bed - Near downtown",17261537,Ian & Sharmil,,Sullivan's Gulch,45.53419124,-122.6479736,Private room,60,1,70,7/11/2016,2.31,7,154
20589868,Modern apartment in the heart of Portland,147110815,Ayana,,Sullivan's Gulch,45.53378928,-122.632074,Entire home/apt,89,3,4,10/29/2017,1.69,1,38
5134256,Private suites near it all- Room #4,3029738,"Phil, Lauren And Merideth",,Sullivan's Gulch,45.53327353,-122.6468701,Private room,90,1,235,10/26/2017,7.04,6,340
14780717,Pension Portlandia: Close in Convenience,5670387,David And Debra,,Sullivan's Gulch,45.53381815,-122.641766,Entire home/apt,95,1,47,10/23/2017,4.21,1,343
15358320,Bohemian Escape,78494301,Pamela,,Sullivan's Gulch,45.53204823,-122.6412231,Private room,65,2,30,10/15/2017,2.36,1,172
10885290,NE BUNK-HOUSE : Queen Bunk - TOP,17261537,Ian & Sharmil,,Sullivan's Gulch,45.53396443,-122.6485267,Shared room,47,1,109,10/29/2017,5.07,7,348
5133946,Private suites near it all- Room #3,3029738,"Phil, Lauren And Merideth",,Sullivan's Gulch,45.53386634,-122.647757,Private room,110,1,221,10/29/2017,6.6,6,345
6019539,Private Suites near it all- Room #7,3029738,"Phil, Lauren And Merideth",,Sullivan's Gulch,45.53191898,-122.6484275,Private room,140,1,156,10/24/2017,7.75,6,338
4918034,Private suites near it all- Room #2,3029738,"Phil, Lauren And Merideth",,Sullivan's Gulch,45.53327976,-122.6478623,Private room,120,1,206,10/27/2017,6.08,6,327
15164727,NE BUNK-HOUSE : Single bed - BOTTOM,17261537,Ian & Sharmil,,Sullivan's Gulch,45.53415375,-122.6484273,Shared room,47,1,78,10/15/2017,5.95,7,362
3835937,Close to downtown Portland ,19756066,Randal,,Sullivan's Gulch,45.53509972,-122.638423,Private room,44,1,265,10/31/2017,6.7,1,344
6106997,"LOCATION NE! ""Mt Hood"" : King bed",17261537,Ian & Sharmil,,Sullivan's Gulch,45.53449122,-122.646883,Private room,65,1,194,10/29/2017,6.38,7,329
3678338,Portland's best kept secret...,1795731,Matt,,Sullivan's Gulch,45.53273357,-122.6397249,Entire home/apt,59,2,130,10/22/2017,3.23,1,278
21709584,apartment that meant I,27131984,Logan,,Sullivan's Gulch,45.53227139,-122.645973,Entire home/apt,399,1,0,,,1,179
18911000,The Green House,28163673,Gail & Wyatt,,Sullivan's Gulch,45.531867,-122.6402846,Entire home/apt,99,1,18,11/7/2017,5.29,1,170
9260956,NE Getaway for the Creative Type,4547203,David,,Sullivan's Gulch,45.53199202,-122.6375176,Entire home/apt,135,2,20,8/7/2017,1.04,1,0
7547444,Near Oregon Convention Center,1770933,Anastasia,,Sullivan's Gulch,45.53223564,-122.6454249,Private room,47,1,180,10/28/2017,6.44,2,358
